path,label
data/test/00230.jpg,fake
data/test/00231.jpg,fake
data/test/00232.jpg,fake
data/test/00233.jpg,fake
data/test/00234.jpg,fake
data/test/00235.jpg,fake
data/test/00236.jpg,fake
data/test/00237.jpg,fake
data/test/00238.jpg,fake
data/test/00239.jpg,real
data/test/00240.jpg,fake
data/test/00241.jpg,fake
data/test/00242.jpg,fake
data/test/00243.jpg,fake
data/test/00244.jpg,fake
data/test/00245.jpg,real
data/test/00246.jpg,fake
data/test/00247.jpg,real
data/test/00248.jpg,fake
data/test/00249.jpg,fake
data/test/00250.jpg,real
data/test/00251.jpg,fake
data/test/00252.jpg,fake
data/test/00253.jpg,fake
data/test/00254.jpg,fake
data/test/00255.jpg,real
data/test/00256.jpg,real
data/test/00257.jpg,fake
data/test/00258.jpg,fake
data/test/00259.jpg,fake
data/test/00260.jpg,fake
data/test/00261.jpg,fake
data/test/00262.jpg,fake
data/test/00263.jpg,fake
data/test/00264.jpg,real
data/test/00265.jpg,real
data/test/00266.jpg,real
data/test/00267.jpg,real
data/test/00268.jpg,fake
data/test/00269.jpg,fake
data/test/00270.jpg,real
data/test/00271.jpg,real
data/test/00272.jpg,real
data/test/00273.jpg,real
data/test/00274.jpg,real
data/test/00275.jpg,fake
data/test/00276.jpg,real
data/test/00277.jpg,fake
data/test/00278.jpg,real
data/test/00279.jpg,fake
data/test/00280.jpg,fake
data/test/00281.jpg,fake
data/test/00282.jpg,fake
data/test/00283.jpg,fake
data/test/00284.jpg,real
data/test/00285.jpg,fake
data/test/00286.jpg,fake
data/test/00287.jpg,real
data/test/00288.jpg,fake
data/test/00289.jpg,fake
data/test/00290.jpg,fake
data/test/00291.jpg,real
data/test/00292.jpg,real
data/test/00293.jpg,fake
data/test/00294.jpg,fake
data/test/00295.jpg,fake
data/test/00296.jpg,fake
data/test/00297.jpg,real
data/test/00298.jpg,fake
data/test/00299.jpg,real
data/test/00300.jpg,fake
data/test/00301.jpg,fake
data/test/00302.jpg,fake
data/test/00303.jpg,fake
data/test/00304.jpg,fake
data/test/00305.jpg,fake
data/test/00306.jpg,fake
data/test/00307.jpg,fake
data/test/00308.jpg,fake
data/test/00309.jpg,fake
data/test/00310.jpg,real
data/test/00311.jpg,fake
data/test/00312.jpg,fake
data/test/00313.jpg,fake
data/test/00314.jpg,fake
data/test/00315.jpg,real
data/test/00316.jpg,fake
data/test/00317.jpg,fake
data/test/00318.jpg,fake
data/test/00319.jpg,fake
data/test/00320.jpg,fake
data/test/00321.jpg,fake
data/test/00322.jpg,fake
data/test/00323.jpg,real
data/test/00324.jpg,fake
data/test/00325.jpg,fake
data/test/00326.jpg,fake
data/test/00327.jpg,real
data/test/00328.jpg,fake
data/test/00329.jpg,fake
data/test/00330.jpg,fake
data/test/00331.jpg,fake
data/test/00332.jpg,real
data/test/00333.jpg,fake
data/test/00334.jpg,fake
data/test/00335.jpg,fake
data/test/00336.jpg,fake
data/test/00337.jpg,real
data/test/00338.jpg,real
data/test/00339.jpg,fake
data/test/00340.jpg,real
data/test/00341.jpg,fake
data/test/00342.jpg,fake
data/test/00343.jpg,fake
data/test/00344.jpg,fake
data/test/00345.jpg,fake
data/test/00346.jpg,real
data/test/00347.jpg,real
data/test/00348.jpg,fake
data/test/00349.jpg,fake
data/test/00350.jpg,fake
data/test/00351.jpg,fake
data/test/00352.jpg,real
data/test/00353.jpg,real
data/test/00354.jpg,fake
data/test/00355.jpg,real
data/test/00356.jpg,real
data/test/00357.jpg,fake
data/test/00358.jpg,fake
data/test/00359.jpg,fake
data/test/00360.jpg,real
data/test/00361.jpg,fake
data/test/00362.jpg,real
data/test/00363.jpg,fake
data/test/00364.jpg,fake
data/test/00365.jpg,real
data/test/00366.jpg,fake
data/test/00367.jpg,real
data/test/00368.jpg,fake
data/test/00369.jpg,real
data/test/00370.jpg,fake
data/test/00371.jpg,real
data/test/00372.jpg,real
data/test/00373.jpg,real
data/test/00374.jpg,fake
data/test/00375.jpg,fake
data/test/00376.jpg,real
data/test/00377.jpg,real
data/test/00378.jpg,fake
data/test/00379.jpg,fake
data/test/00380.jpg,real
data/test/00381.jpg,real
data/test/00382.jpg,fake
data/test/00383.jpg,fake
data/test/00384.jpg,real
data/test/00385.jpg,real
data/test/00386.jpg,fake
data/test/00387.jpg,real
data/test/00388.jpg,real
data/test/00389.jpg,real
data/test/00390.jpg,real
data/test/00391.jpg,fake
data/test/00392.jpg,fake
data/test/00393.jpg,real
data/test/00394.jpg,fake
data/test/00395.jpg,real
data/test/00396.jpg,fake
data/test/00397.jpg,fake
data/test/00398.jpg,fake
data/test/00399.jpg,fake
data/test/00400.jpg,real
data/test/00401.jpg,real
data/test/00402.jpg,fake
data/test/00403.jpg,fake
data/test/00404.jpg,real
data/test/00405.jpg,fake
data/test/00406.jpg,real
data/test/00407.jpg,fake
data/test/00408.jpg,real
data/test/00409.jpg,real
data/test/00410.jpg,real
data/test/00411.jpg,fake
data/test/00412.jpg,fake
data/test/00413.jpg,fake
data/test/00414.jpg,fake
data/test/00415.jpg,real
data/test/00416.jpg,fake
data/test/00417.jpg,fake
data/test/00418.jpg,fake
data/test/00419.jpg,fake
data/test/00420.jpg,real
data/test/00421.jpg,fake
data/test/00422.jpg,fake
data/test/00423.jpg,fake
data/test/00424.jpg,fake
data/test/00425.jpg,fake
data/test/00426.jpg,fake
data/test/00427.jpg,fake
data/test/00428.jpg,fake
data/test/00429.jpg,fake
data/test/00430.jpg,real
data/test/00431.jpg,fake
data/test/00432.jpg,real
data/test/00433.jpg,fake
data/test/00434.jpg,fake
data/test/00435.jpg,fake
data/test/00436.jpg,fake
data/test/00437.jpg,fake
data/test/00438.jpg,fake
data/test/00439.jpg,real
data/test/00440.jpg,real
data/test/00441.jpg,real
data/test/00442.jpg,fake
data/test/00443.jpg,real
data/test/00444.jpg,fake
data/test/00445.jpg,fake
data/test/00446.jpg,fake
data/test/00447.jpg,fake
data/test/00448.jpg,fake
data/test/00449.jpg,fake
data/test/00450.jpg,fake
data/test/00451.jpg,fake
data/test/00452.jpg,fake
data/test/00453.jpg,fake
data/test/00454.jpg,fake
data/test/00455.jpg,real
data/test/00456.jpg,fake
data/test/00457.jpg,fake
data/test/00458.jpg,fake
data/test/00459.jpg,fake
data/test/00460.jpg,fake
data/test/00461.jpg,real
data/test/00462.jpg,fake
data/test/00463.jpg,fake
data/test/00464.jpg,real
data/test/00465.jpg,real
data/test/00466.jpg,fake
data/test/00467.jpg,real
data/test/00468.jpg,fake
data/test/00469.jpg,real
data/test/00470.jpg,fake
data/test/00471.jpg,fake
data/test/00472.jpg,fake
data/test/00473.jpg,real
data/test/00474.jpg,fake
data/test/00475.jpg,fake
data/test/00476.jpg,fake
data/test/00477.jpg,fake
data/test/00478.jpg,fake
data/test/00479.jpg,fake
data/test/00480.jpg,real
data/test/00481.jpg,fake
data/test/00482.jpg,fake
data/test/00483.jpg,fake
data/test/00484.jpg,real
data/test/00485.jpg,fake
data/test/00486.jpg,fake
data/test/00487.jpg,real
data/test/00488.jpg,fake
data/test/00489.jpg,fake
data/test/00490.jpg,fake
data/test/00491.jpg,fake
data/test/00492.jpg,fake
data/test/00493.jpg,fake
data/test/00494.jpg,fake
data/test/00495.jpg,fake
data/test/00496.jpg,fake
data/test/00497.jpg,fake
data/test/00498.jpg,fake
data/test/00499.jpg,real
data/test/00500.jpg,real
data/test/00501.jpg,fake
data/test/00502.jpg,fake
data/test/00503.jpg,fake
data/test/00504.jpg,fake
data/test/00505.jpg,real
data/test/00506.jpg,fake
data/test/00507.jpg,fake
data/test/00508.jpg,fake
data/test/00509.jpg,real
data/test/00510.jpg,fake
data/test/00511.jpg,real
data/test/00512.jpg,fake
data/test/00513.jpg,fake
data/test/00514.jpg,fake
data/test/00515.jpg,fake
data/test/00516.jpg,fake
data/test/00517.jpg,fake
data/test/00518.jpg,real
data/test/00519.jpg,fake
data/test/00520.jpg,real
data/test/00521.jpg,fake
data/test/00522.jpg,fake
data/test/00523.jpg,fake
data/test/00524.jpg,fake
data/test/00525.jpg,fake
data/test/00526.jpg,fake
data/test/00527.jpg,fake
data/test/00528.jpg,fake
data/test/00529.jpg,fake
data/test/00530.jpg,fake
data/test/00531.jpg,fake
data/test/00532.jpg,fake
data/test/00533.jpg,fake
data/test/00534.jpg,real
data/test/00535.jpg,fake
data/test/00536.jpg,real
data/test/00537.jpg,fake
data/test/00538.jpg,real
data/test/00539.jpg,fake
data/test/00540.jpg,fake
data/test/00541.jpg,fake
data/test/00542.jpg,real
data/test/00543.jpg,fake
data/test/00544.jpg,fake
data/test/00545.jpg,real
data/test/00546.jpg,fake
data/test/00547.jpg,fake
data/test/00548.jpg,fake
data/test/00549.jpg,fake
data/test/00550.jpg,fake
data/test/00551.jpg,real
data/test/00552.jpg,fake
data/test/00553.jpg,real
data/test/00554.jpg,fake
data/test/00555.jpg,real
data/test/00556.jpg,fake
data/test/00557.jpg,fake
data/test/00558.jpg,fake
data/test/00559.jpg,fake
data/test/00560.jpg,real
data/test/00561.jpg,fake
data/test/00562.jpg,real
data/test/00563.jpg,real
data/test/00564.jpg,fake
data/test/00565.jpg,real
data/test/00566.jpg,fake
data/test/00567.jpg,real
data/test/00568.jpg,real
data/test/00569.jpg,real
data/test/00570.jpg,fake
data/test/00571.jpg,fake
data/test/00572.jpg,fake
data/test/00573.jpg,real
data/test/00574.jpg,fake
data/test/00575.jpg,fake
data/test/00576.jpg,fake
data/test/00577.jpg,real
data/test/00578.jpg,real
data/test/00579.jpg,real
data/test/00580.jpg,fake
data/test/00581.jpg,fake
data/test/00582.jpg,fake
data/test/00583.jpg,fake
data/test/00584.jpg,fake
data/test/00585.jpg,fake
data/test/00586.jpg,fake
data/test/00587.jpg,fake
data/test/00588.jpg,fake
data/test/00589.jpg,fake
data/test/00590.jpg,real
data/test/00591.jpg,fake
data/test/00592.jpg,real
data/test/00593.jpg,fake
data/test/00594.jpg,real
data/test/00595.jpg,fake
data/test/00596.jpg,fake
data/test/00597.jpg,fake
data/test/00598.jpg,real
data/test/00599.jpg,fake
data/test/00600.jpg,real
data/test/00601.jpg,fake
data/test/00602.jpg,fake
data/test/00603.jpg,real
data/test/00604.jpg,fake
data/test/00605.jpg,fake
data/test/00606.jpg,fake
data/test/00607.jpg,real
data/test/00608.jpg,fake
data/test/00609.jpg,fake
data/test/00610.jpg,real
data/test/00611.jpg,fake
data/test/00612.jpg,real
data/test/00613.jpg,fake
data/test/00614.jpg,fake
data/test/00615.jpg,fake
data/test/00616.jpg,real
data/test/00617.jpg,fake
data/test/00618.jpg,fake
data/test/00619.jpg,fake
data/test/00620.jpg,fake
data/test/00621.jpg,fake
data/test/00622.jpg,fake
data/test/00623.jpg,real
data/test/00624.jpg,real
data/test/00625.jpg,fake
data/test/00626.jpg,real
data/test/00627.jpg,real
data/test/00628.jpg,fake
data/test/00629.jpg,real
data/test/00630.jpg,fake
data/test/00631.jpg,real
data/test/00632.jpg,fake
data/test/00633.jpg,fake
data/test/00634.jpg,fake
data/test/00635.jpg,real
data/test/00636.jpg,real
data/test/00637.jpg,fake
data/test/00638.jpg,fake
data/test/00639.jpg,fake
data/test/00640.jpg,real
data/test/00641.jpg,fake
data/test/00642.jpg,real
data/test/00643.jpg,fake
data/test/00644.jpg,fake
data/test/00645.jpg,real
data/test/00646.jpg,fake
data/test/00647.jpg,fake
data/test/00648.jpg,fake
data/test/00649.jpg,fake
data/test/00650.jpg,fake
data/test/00651.jpg,fake
data/test/00652.jpg,fake
data/test/00653.jpg,real
data/test/00654.jpg,real
data/test/00655.jpg,real
data/test/00656.jpg,fake
data/test/00657.jpg,fake
data/test/00658.jpg,fake
data/test/00659.jpg,real
data/test/00660.jpg,fake
data/test/00661.jpg,real
data/test/00662.jpg,fake
data/test/00663.jpg,fake
data/test/00664.jpg,fake
data/test/00665.jpg,fake
data/test/00666.jpg,fake
data/test/00667.jpg,real
data/test/00668.jpg,fake
data/test/00669.jpg,fake
data/test/00670.jpg,fake
data/test/00671.jpg,real
data/test/00672.jpg,fake
data/test/00673.jpg,real
data/test/00674.jpg,fake
data/test/00675.jpg,fake
data/test/00676.jpg,fake
data/test/00677.jpg,fake
data/test/00678.jpg,fake
data/test/00679.jpg,fake
data/test/00680.jpg,fake
data/test/00681.jpg,fake
data/test/00682.jpg,fake
data/test/00683.jpg,fake
data/test/00684.jpg,fake
data/test/00685.jpg,real
data/test/00686.jpg,fake
data/test/00687.jpg,real
data/test/00688.jpg,fake
data/test/00689.jpg,fake
data/test/00690.jpg,real
data/test/00691.jpg,fake
data/test/00692.jpg,fake
data/test/00693.jpg,fake
data/test/00694.jpg,fake
data/test/00695.jpg,fake
data/test/00696.jpg,fake
data/test/00697.jpg,fake
data/test/00698.jpg,fake
data/test/00699.jpg,fake
data/test/00700.jpg,fake
data/test/00701.jpg,fake
data/test/00702.jpg,fake
data/test/00703.jpg,fake
data/test/00704.jpg,real
data/test/00705.jpg,real
data/test/00706.jpg,real
data/test/00707.jpg,real
data/test/00708.jpg,fake
data/test/00709.jpg,fake
data/test/00710.jpg,real
data/test/00711.jpg,real
data/test/00712.jpg,real
data/test/00713.jpg,fake
data/test/00714.jpg,fake
data/test/00715.jpg,real
data/test/00716.jpg,fake
data/test/00717.jpg,real
data/test/00718.jpg,fake
data/test/00719.jpg,fake
data/test/00720.jpg,fake
data/test/00721.jpg,fake
data/test/00722.jpg,fake
data/test/00723.jpg,fake
data/test/00724.jpg,fake
data/test/00725.jpg,fake
data/test/00726.jpg,fake
data/test/00727.jpg,real
data/test/00728.jpg,fake
data/test/00729.jpg,real
data/test/00730.jpg,fake
data/test/00731.jpg,fake
data/test/00732.jpg,fake
data/test/00733.jpg,fake
data/test/00734.jpg,real
data/test/00735.jpg,real
data/test/00736.jpg,real
data/test/00737.jpg,fake
data/test/00738.jpg,real
data/test/00739.jpg,real
data/test/00740.jpg,real
data/test/00741.jpg,fake
data/test/00742.jpg,real
data/test/00743.jpg,fake
data/test/00744.jpg,fake
data/test/00745.jpg,real
data/test/00746.jpg,fake
data/test/00747.jpg,fake
data/test/00748.jpg,real
data/test/00749.jpg,fake
data/test/00750.jpg,real
data/test/00751.jpg,fake
data/test/00752.jpg,real
data/test/00753.jpg,real
data/test/00754.jpg,real
data/test/00755.jpg,fake
data/test/00756.jpg,fake
data/test/00757.jpg,fake
data/test/00758.jpg,real
data/test/00759.jpg,fake
data/test/00760.jpg,fake
data/test/00761.jpg,fake
data/test/00762.jpg,fake
data/test/00763.jpg,real
data/test/00764.jpg,fake
data/test/00765.jpg,fake
data/test/00766.jpg,real
data/test/00767.jpg,real
data/test/00768.jpg,real
data/test/00769.jpg,real
data/test/00770.jpg,fake
data/test/00771.jpg,fake
data/test/00772.jpg,fake
data/test/00773.jpg,fake
data/test/00774.jpg,real
data/test/00775.jpg,fake
data/test/00776.jpg,fake
data/test/00777.jpg,fake
data/test/00778.jpg,fake
data/test/00779.jpg,fake
data/test/00780.jpg,fake
data/test/00781.jpg,real
data/test/00782.jpg,fake
data/test/00783.jpg,real
data/test/00784.jpg,fake
data/test/00785.jpg,real
data/test/00786.jpg,fake
data/test/00787.jpg,fake
data/test/00788.jpg,fake
data/test/00789.jpg,fake
data/test/00790.jpg,real
data/test/00791.jpg,fake
data/test/00792.jpg,fake
data/test/00793.jpg,real
data/test/00794.jpg,real
data/test/00795.jpg,fake
data/test/00796.jpg,fake
data/test/00797.jpg,fake
data/test/00798.jpg,fake
data/test/00799.jpg,real
data/test/00800.jpg,fake
data/test/00801.jpg,real
data/test/00802.jpg,fake
data/test/00803.jpg,real
data/test/00804.jpg,fake
data/test/00805.jpg,fake
data/test/00806.jpg,fake
data/test/00807.jpg,fake
data/test/00808.jpg,fake
data/test/00809.jpg,real
data/test/00810.jpg,fake
data/test/00811.jpg,real
data/test/00812.jpg,real
data/test/00813.jpg,fake
data/test/00814.jpg,real
data/test/00815.jpg,fake
data/test/00816.jpg,fake
data/test/00817.jpg,real
data/test/00818.jpg,fake
data/test/00819.jpg,real
data/test/00820.jpg,fake
data/test/00821.jpg,real
data/test/00822.jpg,fake
data/test/00823.jpg,fake
data/test/00824.jpg,fake
data/test/00825.jpg,fake
data/test/00826.jpg,fake
data/test/00827.jpg,fake
data/test/00828.jpg,real
data/test/00829.jpg,real
data/test/00830.jpg,fake
data/test/00831.jpg,fake
data/test/00832.jpg,fake
data/test/00833.jpg,fake
data/test/00834.jpg,real
data/test/00835.jpg,real
data/test/00836.jpg,fake
data/test/00837.jpg,fake
data/test/00838.jpg,fake
data/test/00839.jpg,real
data/test/00840.jpg,real
data/test/00841.jpg,fake
data/test/00842.jpg,real
data/test/00843.jpg,fake
data/test/00844.jpg,fake
data/test/00845.jpg,fake
data/test/00846.jpg,fake
data/test/00847.jpg,real
data/test/00848.jpg,fake
data/test/00849.jpg,real
data/test/00850.jpg,fake
data/test/00851.jpg,fake
data/test/00852.jpg,fake
data/test/00853.jpg,real
data/test/00854.jpg,fake
data/test/00855.jpg,real
data/test/00856.jpg,real
data/test/00857.jpg,fake
data/test/00858.jpg,real
data/test/00859.jpg,fake
data/test/00860.jpg,fake
data/test/00861.jpg,fake
data/test/00862.jpg,fake
data/test/00863.jpg,fake
data/test/00864.jpg,real
data/test/00865.jpg,real
data/test/00866.jpg,fake
data/test/00867.jpg,real
data/test/00868.jpg,real
data/test/00869.jpg,fake
data/test/00870.jpg,fake
data/test/00871.jpg,real
data/test/00872.jpg,fake
data/test/00873.jpg,fake
data/test/00874.jpg,fake
data/test/00875.jpg,real
data/test/00876.jpg,fake
data/test/00877.jpg,real
data/test/00878.jpg,fake
data/test/00879.jpg,fake
data/test/00880.jpg,fake
data/test/00881.jpg,fake
data/test/00882.jpg,fake
data/test/00883.jpg,real
data/test/00884.jpg,fake
data/test/00885.jpg,fake
data/test/00886.jpg,fake
data/test/00887.jpg,fake
data/test/00888.jpg,fake
data/test/00889.jpg,real
data/test/00890.jpg,fake
data/test/00891.jpg,fake
data/test/00892.jpg,fake
data/test/00893.jpg,fake
data/test/00894.jpg,fake
data/test/00895.jpg,real
data/test/00896.jpg,real
data/test/00897.jpg,fake
data/test/00898.jpg,real
data/test/00899.jpg,fake
data/test/00900.jpg,fake
data/test/00901.jpg,fake
data/test/00902.jpg,real
data/test/00903.jpg,fake
data/test/00904.jpg,real
data/test/00905.jpg,fake
data/test/00906.jpg,fake
data/test/00907.jpg,fake
data/test/00908.jpg,fake
data/test/00909.jpg,fake
data/test/00910.jpg,fake
data/test/00911.jpg,fake
data/test/00912.jpg,real
data/test/00913.jpg,fake
data/test/00914.jpg,real
data/test/00915.jpg,real
data/test/00916.jpg,fake
data/test/00917.jpg,fake
data/test/00918.jpg,fake
data/test/00919.jpg,fake
data/test/00920.jpg,real
data/test/00921.jpg,real
data/test/00922.jpg,fake
data/test/00923.jpg,fake
data/test/00924.jpg,fake
data/test/00925.jpg,real
data/test/00926.jpg,fake
data/test/00927.jpg,fake
data/test/00928.jpg,fake
data/test/00929.jpg,real
data/test/00930.jpg,real
data/test/00931.jpg,fake
data/test/00932.jpg,fake
data/test/00933.jpg,fake
data/test/00934.jpg,fake
data/test/00935.jpg,fake
data/test/00936.jpg,fake
data/test/00937.jpg,fake
data/test/00938.jpg,fake
data/test/00939.jpg,real
data/test/00940.jpg,fake
data/test/00941.jpg,fake
data/test/00942.jpg,fake
data/test/00943.jpg,real
data/test/00944.jpg,fake
data/test/00945.jpg,fake
data/test/00946.jpg,fake
data/test/00947.jpg,fake
data/test/00948.jpg,fake
data/test/00949.jpg,real
data/test/00950.jpg,fake
data/test/00951.jpg,fake
data/test/00952.jpg,fake
data/test/00953.jpg,fake
data/test/00954.jpg,real
data/test/00955.jpg,fake
data/test/00956.jpg,fake
data/test/00957.jpg,real
data/test/00958.jpg,fake
data/test/00959.jpg,real
data/test/00960.jpg,fake
data/test/00961.jpg,fake
data/test/00962.jpg,real
data/test/00963.jpg,real
data/test/00964.jpg,fake
data/test/00965.jpg,fake
data/test/00966.jpg,fake
data/test/00967.jpg,fake
data/test/00968.jpg,real
data/test/00969.jpg,fake
data/test/00970.jpg,fake
data/test/00971.jpg,real
data/test/00972.jpg,real
data/test/00973.jpg,fake
data/test/00974.jpg,fake
data/test/00975.jpg,fake
data/test/00976.jpg,real
data/test/00977.jpg,real
data/test/00978.jpg,fake
data/test/00979.jpg,fake
data/test/00980.jpg,real
data/test/00981.jpg,real
data/test/00982.jpg,real
data/test/00983.jpg,fake
data/test/00984.jpg,fake
data/test/00985.jpg,fake
data/test/00986.jpg,fake
data/test/00987.jpg,fake
data/test/00988.jpg,fake
data/test/00989.jpg,fake
data/test/00990.jpg,real
data/test/00991.jpg,fake
data/test/00992.jpg,fake
data/test/00993.jpg,real
data/test/00994.jpg,real
data/test/00995.jpg,fake
data/test/00996.jpg,fake
data/test/00997.jpg,real
data/test/00998.jpg,fake
data/test/00999.jpg,fake
data/test/01000.jpg,fake
data/test/01001.jpg,fake
data/test/01002.jpg,fake
data/test/01003.jpg,real
data/test/01004.jpg,real
data/test/01005.jpg,fake
data/test/01006.jpg,fake
data/test/01007.jpg,real
data/test/01008.jpg,fake
data/test/01009.jpg,real
data/test/01010.jpg,real
data/test/01011.jpg,real
data/test/01012.jpg,real
data/test/01013.jpg,fake
data/test/01014.jpg,fake
data/test/01015.jpg,fake
data/test/01016.jpg,real
data/test/01017.jpg,fake
data/test/01018.jpg,real
data/test/01019.jpg,real
data/test/01020.jpg,real
data/test/01021.jpg,fake
